data,cv,cc,vt,ID,Ultima2Anos,Aposentado
2009-05-01,Paulista FC,Cruzeiro U20,?,535975,NAO,NAO
2022-07-28,Cruzeiro,Náutico,custo zero,517518,NAO,NAO
2022-04-05,Ferroviária-SP,Cruzeiro,Fim do empréstimo,517518,NAO,NAO
2022-01-01,Cruzeiro,Ferroviária-SP,Empréstimo,517518,NAO,NAO
2021-11-30,Brasil-RS,Cruzeiro,Fim do empréstimo,517518,NAO,NAO
2021-05-27,Cruzeiro,Brasil-RS,Empréstimo,517518,NAO,NAO
2021-05-24,América-MG,Cruzeiro,Fim do empréstimo,517518,NAO,NAO
2020-09-17,Cruzeiro,América-MG,Empréstimo,517518,NAO,NAO
2020-01-14,Estoril Sub-23,Cruzeiro,Fim do empréstimo,517518,NAO,NAO
2019-08-16,Cruzeiro,Estoril Sub-23,Empréstimo,517518,NAO,NAO
2019-07-18,Tombense,Cruzeiro,Fim do empréstimo,517518,NAO,NAO
2019-01-31,Cruzeiro,Tombense,Empréstimo,517518,NAO,NAO
2018-11-23,CD Nacional,Cruzeiro,Fim do empréstimo,517518,NAO,NAO
2018-07-04,Cruzeiro,CD Nacional,Empréstimo,517518,NAO,NAO
2016-01-01,São José-SP,Sem clube,-,214698,SIM,NAO
2014-12-31,Cotia-SP,São José-SP,?,214698,SIM,NAO
2013-12-31,Sertãozinho,Cotia-SP,?,214698,SIM,NAO
2013-05-31,Cruzeiro U20,Sertãozinho,?,214698,SIM,NAO
2013-05-01,Democrata-MG,Cruzeiro,Fim do empréstimo,214698,SIM,NAO
2013-02-01,Cruzeiro,Democrata-MG,Empréstimo,214698,SIM,NAO
2012-01-01,Cruzeiro U20,Cruzeiro,-,214698,SIM,NAO
2022-10-03,Brasiliense FC,Sem clube,-,101692,NAO,NAO
2022-09-28,Samambaia FC,Brasiliense FC,Fim do empréstimo,101692,NAO,NAO
2022-08-25,Brasiliense FC,Samambaia FC,Empréstimo,101692,NAO,NAO
2021-06-17,Rio Branco-PR,Brasiliense FC,custo zero,101692,NAO,NAO
2021-03-05,Pegasus,Rio Branco-PR,custo zero,101692,NAO,NAO
2020-11-10,Volta Redonda,Pegasus,custo zero,101692,NAO,NAO
2019-12-04,Khaleej,Volta Redonda,custo zero,101692,NAO,NAO
2018-08-04,Ipatinga FC,Khaleej,custo zero,101692,NAO,NAO
2018-01-03,Al-Tadamon SC,Ipatinga FC,custo zero,101692,NAO,NAO
2017-09-16,Botafogo-SP,Al-Tadamon SC,custo zero,101692,NAO,NAO
2017-01-23,Coritiba,Botafogo-SP,?,101692,NAO,NAO
2016-07-12,Sem clube,Coritiba,-,101692,NAO,NAO
2016-05-25,Ulsan Hyundai,Sem clube,-,101692,NAO,NAO
2016-01-01,Vasco da Gama,Ulsan Hyundai,custo zero,101692,NAO,NAO
2015-11-30,Ceará,Vasco da Gama,Fim do empréstimo,101692,NAO,NAO
2015-07-10,Vasco da Gama,Ceará,Empréstimo,101692,NAO,NAO
2014-12-31,Palmeiras,Vasco da Gama,Fim do empréstimo,101692,NAO,NAO
2014-05-01,Vasco da Gama,Palmeiras,Empréstimo,101692,NAO,NAO
2012-12-31,Santos FC,Vasco da Gama,Fim do empréstimo,101692,NAO,NAO
2012-03-01,Vasco da Gama,Santos FC,Empréstimo,101692,NAO,NAO
2012-01-01,Cruzeiro,Vasco da Gama,"1,45 mi. €",101692,NAO,NAO
2011-12-31,Vasco da Gama,Cruzeiro,Fim do empréstimo,101692,NAO,NAO
2011-01-01,Cruzeiro,Vasco da Gama,Empréstimo,101692,NAO,NAO
2010-12-31,Goiás EC,Cruzeiro,Fim do empréstimo,101692,NAO,NAO
2010-05-01,Cruzeiro,Goiás EC,Empréstimo,101692,NAO,NAO
2009-01-01,Cruzeiro U20,Cruzeiro,-,101692,NAO,NAO
2022-07-27,IFK Gotemburgo,Värnamo,?,745827,NAO,NAO
2021-08-11,Värnamo,IFK Gotemburgo,200 mil €,745827,NAO,NAO
2020-02-19,Votuporanguense,Värnamo,custo zero,745827,NAO,NAO
2019-05-15,Sem clube,Votuporanguense,-,745827,NAO,NAO
2018-10-31,Serranense U20,Sem clube,-,745827,NAO,NAO
2018-08-12,Desconhecido,Serranense U20,?,745827,NAO,NAO
2017-01-01,Araxá EC U20,Desconhecido,?,745827,NAO,NAO
2021-11-30,Revolution II,Revs Academy,Fim do empréstimo,826460,NAO,NAO
2021-08-21,Revs Academy,Revolution II,Empréstimo,826460,NAO,NAO
2022-08-04,Uberaba,Desconhecido,custo zero,797812,NAO,NAO
2022-04-26,Uberlândia EC,Uberaba,custo zero,797812,NAO,NAO
2019-07-01,Vasco U20,Fortaleza U20,custo zero,719651,SIM,NAO
2022-08-31,Nacional-PB,Desconhecido,custo zero,184566,NAO,NAO
2022-03-04,Goiatuba-GO,Nacional-PB,custo zero,184566,NAO,NAO
2022-01-14,Peñarol-AM,Goiatuba-GO,custo zero,184566,NAO,NAO
2021-06-02,Penapolense-SP,Peñarol-AM,custo zero,184566,NAO,NAO
2021-03-05,Itumbiara,Penapolense-SP,custo zero,184566,NAO,NAO
2020-10-20,Marabá-PA,Itumbiara,custo zero,184566,NAO,NAO
2020-01-10,São Raimundo-PA,Marabá-PA,custo zero,184566,NAO,NAO
2019-04-16,Marabá-PA,São Raimundo-PA,?,184566,NAO,NAO
2019-01-08,Iguatu-CE,Marabá-PA,?,184566,NAO,NAO
2018-08-21,Caucaia,Iguatu-CE,?,184566,NAO,NAO
2018-04-27,Ferroviário-CE,Caucaia,custo zero,184566,NAO,NAO
2017-11-29,CRAC,Ferroviário-CE,?,184566,NAO,NAO
2017-01-01,Aparecidense-GO,CRAC,?,184566,NAO,NAO
2012-01-01,Goiás EC,Aparecidense-GO,custo zero,184566,NAO,NAO
2011-01-01,Goiás B,Goiás EC,-,184566,NAO,NAO
2022-12-31,Juventude,Vasco da Gama,Fim do empréstimo,250010,NAO,NAO
2022-07-18,Vasco da Gama,Juventude,Empréstimo,250010,NAO,NAO
2022-01-19,Hoffenheim,Vasco da Gama,custo zero,250010,NAO,NAO
2021-12-31,América-MG,Hoffenheim,Fim do empréstimo,250010,NAO,NAO
2021-04-07,Hoffenheim,América-MG,Empréstimo,250010,NAO,NAO
2021-03-25,Botafogo,Hoffenheim,Fim do empréstimo,250010,NAO,NAO
2020-01-21,Hoffenheim,Botafogo,Empréstimo,250010,NAO,NAO
2019-12-31,Athletico-PR,Hoffenheim,Fim do empréstimo,250010,NAO,NAO
2018-07-16,Hoffenheim,Athletico-PR,Valor de empréstimo:100 mil €,250010,NAO,NAO
2018-06-30,Guarani,Hoffenheim,Fim do empréstimo,250010,NAO,NAO
2017-01-20,Hoffenheim,Guarani,Empréstimo,250010,NAO,NAO
2017-01-19,Cruzeiro,Hoffenheim,Fim do empréstimo,250010,NAO,NAO
2016-01-05,Hoffenheim,Cruzeiro,Empréstimo,250010,NAO,NAO
2016-01-01,KS Lechia,Hoffenheim,Fim do empréstimo,250010,NAO,NAO
2014-08-28,Hoffenheim,KS Lechia,Empréstimo,250010,NAO,NAO
2013-08-22,Tombense,Hoffenheim,"1,50 mi. €",250010,NAO,NAO
2013-08-21,América-MG,Tombense,Fim do empréstimo,250010,NAO,NAO
2013-05-24,Tombense,América-MG,Empréstimo,250010,NAO,NAO
2013-05-15,Figueirense U20,Tombense,custo zero,250010,NAO,NAO
2021-08-28,B SAD,Bengaluru FC,custo zero,348267,NAO,NAO
2020-08-17,CD Feirense,B SAD,?,348267,NAO,NAO
2019-08-27,CSA,CD Feirense,custo zero,348267,NAO,NAO
2019-02-15,Cruzeiro,CSA,custo zero,348267,NAO,NAO
2018-12-31,Ponte Preta,Cruzeiro,Fim do empréstimo,348267,NAO,NAO
2018-08-08,Cruzeiro,Ponte Preta,Empréstimo,348267,NAO,NAO
2018-06-30,Moreirense,Cruzeiro,Fim do empréstimo,348267,NAO,NAO
2017-07-26,Cruzeiro,Moreirense,Empréstimo,348267,NAO,NAO
2017-07-25,Vitória,Cruzeiro,Fim do empréstimo,348267,NAO,NAO
2017-02-01,Cruzeiro,Vitória,Empréstimo,348267,NAO,NAO
2019-01-23,Santos FC,Flamengo,"5,50 mi. €",353108,SIM,NAO
2017-01-23,Wolfsburgo,Santos FC,"4,00 mi. €",353108,SIM,NAO
2016-01-29,Goiás EC,Wolfsburgo,"4,50 mi. €",353108,SIM,NAO
2015-01-07,Uberlândia EC,Goiás EC,?,353108,SIM,NAO
2014-12-31,Itumbiara,Uberlândia EC,Fim do empréstimo,353108,SIM,NAO
2014-01-30,Uberlândia EC,Itumbiara,Empréstimo,353108,SIM,NAO
2013-07-01,Cruzeiro,Uberlândia EC,?,353108,SIM,NAO
2013-06-30,Uberlândia EC,Cruzeiro,Fim do empréstimo,353108,SIM,NAO
2012-01-30,Cruzeiro,Uberlândia EC,Empréstimo,353108,SIM,NAO
2022-08-04,Varginha Esporte Clube (MG),Desconhecido,custo zero,787239,NAO,NAO
2022-04-28,GO Audax,Varginha Esporte Clube (MG),custo zero,787239,NAO,NAO
2021-08-25,Audax-RJ,GO Audax,Fim do empréstimo,787239,NAO,NAO
2021-05-31,GO Audax,Audax-RJ,Empréstimo,787239,NAO,NAO
2019-01-01,GO Audax U20,GO Audax,-,787239,NAO,NAO
2023-04-30,Guarani,Cruzeiro,Fim do empréstimo,644210,NAO,NAO
2022-04-11,Cruzeiro,Guarani,Empréstimo,644210,NAO,NAO
2021-02-26,Internacional,Cruzeiro,?,644210,NAO,NAO
2021-01-31,Brasil-RS,Internacional,Fim do empréstimo,644210,NAO,NAO
2020-10-16,Internacional,Brasil-RS,Empréstimo,644210,NAO,NAO
2020-10-15,CSA,Internacional,Fim do empréstimo,644210,NAO,NAO
2020-01-01,Internacional,CSA,Empréstimo,644210,NAO,NAO
2019-12-31,Botafogo-SP,Inter U20,Fim do empréstimo,644210,NAO,NAO
2019-02-28,Inter U20,Botafogo-SP,Empréstimo,644210,NAO,NAO
2022-07-03,Daegu FC,Busan IPark,custo zero,349903,NAO,NAO
2021-07-20,Santa Clara,Daegu FC,custo zero,349903,NAO,NAO
2021-06-30,Khor Fakkan,Santa Clara,Fim do empréstimo,349903,NAO,NAO
2020-08-22,Santa Clara,Khor Fakkan,Empréstimo,349903,NAO,NAO
2020-07-30,Khor Fakkan,Santa Clara,Fim do empréstimo,349903,NAO,NAO
2020-01-18,Santa Clara,Khor Fakkan,Valor de empréstimo:150 mil €,349903,NAO,NAO
2018-07-01,Leixões,Santa Clara,custo zero,349903,NAO,NAO
2015-01-01,Cruzeiro U20,Leixões,?,349903,NAO,NAO
2014-12-30,São Caetano,Cruzeiro U20,Fim do empréstimo,349903,NAO,NAO
2014-01-01,Cruzeiro U20,São Caetano,Empréstimo,349903,NAO,NAO
2013-01-01,Santos FC U20,Cruzeiro U20,?,349903,NAO,NAO
2022-01-07,Cianorte-PR,América-RN,custo zero,54166,NAO,NAO
2020-12-21,Barra FC (SC),Cianorte-PR,Fim do empréstimo,54166,NAO,NAO
2020-09-30,Cianorte-PR,Barra FC (SC),Empréstimo,54166,NAO,NAO
2019-04-25,Parauapebas-AM,Cianorte-PR,?,54166,NAO,NAO
2018-01-10,CRB,Parauapebas-AM,?,54166,NAO,NAO
2013-10-25,Mixto,CRB,custo zero,54166,NAO,NAO
2013-06-01,Betim EC,Mixto,custo zero,54166,NAO,NAO
2010-07-01,Cruzeiro,Ipatinga FC,custo zero,54166,NAO,NAO
2010-05-01,Democrata-MG,Cruzeiro,Fim do empréstimo,54166,NAO,NAO
2010-01-01,Cruzeiro,Democrata-MG,Empréstimo,54166,NAO,NAO
2009-12-01,Ipatinga FC,Cruzeiro,Fim do empréstimo,54166,NAO,NAO
2009-01-01,Cruzeiro,Ipatinga FC,Empréstimo,54166,NAO,NAO
2008-05-01,Santa Cruz,Cruzeiro,Fim do empréstimo,54166,NAO,NAO
2008-01-01,Cruzeiro,Santa Cruz,Empréstimo,54166,NAO,NAO
2007-12-01,Itaúna,Cruzeiro,Fim do empréstimo,54166,NAO,NAO
2007-09-01,Cruzeiro,Itaúna,Empréstimo,54166,NAO,NAO
2005-01-01,Cruzeiro U17,Cruzeiro,-,54166,NAO,NAO
2019-12-31,Maranhão-MA,Fim de carreira,-,346875,SIM,SIM
2019-01-01,Sem clube,Maranhão-MA,?,346875,SIM,SIM
2017-12-07,Imperatriz-MA,Sem clube,-,346875,SIM,SIM
2016-01-22,Moto Club,Imperatriz-MA,custo zero,346875,SIM,SIM
2015-01-01,River-PI,Moto Club,custo zero,346875,SIM,SIM
2014-07-01,Sampaio Corrêa,River-PI,custo zero,346875,SIM,SIM
2018-04-02,Nova Iguaçu,Sem clube,-,54176,SIM,NAO
2017-12-06,América-RJ,Nova Iguaçu,?,54176,SIM,NAO
2013-03-01,Duque de Caxias,América-RJ,custo zero,54176,SIM,NAO
2013-01-01,América-RJ,Duque de Caxias,custo zero,54176,SIM,NAO
2012-01-01,Sem clube,América-RJ,-,54176,SIM,NAO
2011-11-01,Cruzeiro U20,Sem clube,-,54176,SIM,NAO
2011-10-01,Nacional-MG,Cruzeiro U20,Fim do empréstimo,54176,SIM,NAO
2011-08-01,Cruzeiro U20,Nacional-MG,Empréstimo,54176,SIM,NAO
2011-07-01,Cabofriense,Cruzeiro U20,custo zero,54176,SIM,NAO
2011-01-01,Guarani EC,Cabofriense,custo zero,54176,SIM,NAO
2010-01-01,Cruzeiro,Guarani EC,custo zero,54176,SIM,NAO
2009-11-01,Boa Esporte,Cruzeiro,Fim do empréstimo,54176,SIM,NAO
2009-08-01,Cruzeiro,Boa Esporte,Empréstimo,54176,SIM,NAO
2009-04-01,Cabofriense,Cruzeiro,Fim do empréstimo,54176,SIM,NAO
2009-01-01,Cruzeiro,Cabofriense,Empréstimo,54176,SIM,NAO
2008-05-01,Itaúna,Cruzeiro,Fim do empréstimo,54176,SIM,NAO
2008-01-01,Cruzeiro,Itaúna,Empréstimo,54176,SIM,NAO
2007-01-01,Botafogo U20,Cruzeiro,custo zero,54176,SIM,NAO
2022-12-31,WH Yangtze,SC Braga,Fim do empréstimo,411838,NAO,NAO
2022-04-15,SC Braga,WH Yangtze,Valor de empréstimo:100 mil €,411838,NAO,NAO
2022-03-18,Khimki,SC Braga,Fim do empréstimo,411838,NAO,NAO
2022-02-09,SC Braga,Khimki,Empréstimo,411838,NAO,NAO
2021-12-31,Flamengo,SC Braga,Fim do empréstimo,411838,NAO,NAO
2021-02-12,SC Braga,Flamengo,Empréstimo,411838,NAO,NAO
2018-07-01,Olympiacos,SC Braga,"3,00 mi. €",411838,NAO,NAO
2018-06-30,SC Braga,Olympiacos,Fim do empréstimo,411838,NAO,NAO
2017-07-07,Olympiacos,SC Braga,Empréstimo,411838,NAO,NAO
2016-08-31,Cruzeiro,Olympiacos,"2,00 mi. €",411838,NAO,NAO
2015-11-01,Cruzeiro U20,Cruzeiro,-,411838,NAO,NAO
2022-06-03,Globo,Sem clube,-,539950,NAO,NAO
2022-04-14,Ferroviário-CE,Globo,custo zero,539950,NAO,NAO
2022-01-06,Flamengo-SP,Ferroviário-CE,custo zero,539950,NAO,NAO
2021-04-13,Guarany-CE,Sem clube,-,539950,NAO,NAO
2021-03-12,Sem clube,Guarany-CE,-,539950,NAO,NAO
2020-10-03,CA Juventus,Sem clube,-,539950,NAO,NAO
2020-08-12,Caucaia,CA Juventus,custo zero,539950,NAO,NAO
2020-01-10,Guarany-CE,Caucaia,custo zero,539950,NAO,NAO
2018-12-27,Sem clube,Guarany-CE,?,539950,NAO,NAO
2018-11-01,Cruzeiro U20,Sem clube,-,539950,NAO,NAO
2017-09-20,Ceará U20,Cruzeiro U20,?,539950,NAO,NAO
2020-07-01,Paganese,Fim de carreira,-,56723,SIM,SIM
2019-09-02,Hamrun Spart.,Paganese,custo zero,56723,SIM,SIM
2018-08-10,Siracusa,Hamrun Spart.,custo zero,56723,SIM,SIM
2018-02-28,Sem clube,Siracusa,-,56723,SIM,SIM
2018-01-31,Catania Calcio,Sem clube,-,56723,SIM,SIM
2017-06-30,AS Livorno,Catania Calcio,Fim do empréstimo,56723,SIM,SIM
2017-01-31,Catania Calcio,AS Livorno,Empréstimo,56723,SIM,SIM
2015-08-31,US Salernitana,Catania Calcio,?,56723,SIM,SIM
2014-07-25,Varese,US Salernitana,custo zero,56723,SIM,SIM
2013-07-01,Crotone,Varese,custo zero,56723,SIM,SIM
2011-01-01,Frosinone,FC Crotone,?,56723,SIM,SIM
2009-07-01,FC Crotone,Frosinone,?,56723,SIM,SIM
2008-08-01,Siena,FC Crotone,500 mil €,56723,SIM,SIM
2007-07-01,Ipatinga FC,Siena,?,56723,SIM,SIM
2007-01-01,Avaí,Ipatinga FC,?,56723,SIM,SIM
2006-01-01,Roma-PR,Avaí,?,56723,SIM,SIM
2005-08-01,Atlético-PR,Roma-PR,?,56723,SIM,SIM
2005-01-01,Santos B,Atlético-PR,?,56723,SIM,SIM
2004-07-01,Cruzeiro U20,Santos B,?,56723,SIM,SIM
2003-07-01,Corinthians B,Cruzeiro U20,?,56723,SIM,SIM
2002-07-01,São Paulo U17,Corinthians B,?,56723,SIM,SIM
2017-11-18,Noroeste,Uberaba,?,555650,SIM,NAO
2016-11-29,Luziânia-DF,Noroeste,?,555650,SIM,NAO
2022-08-04,4 de Julho-PI,Inhumas-GO,custo zero,432252,NAO,NAO
2022-04-22,Oeirense (PI),4 de Julho-PI,custo zero,432252,NAO,NAO
2022-01-21,Goiatuba-GO,Oeirense (PI),custo zero,432252,NAO,NAO
2021-10-04,Bangu,Goiatuba-GO,custo zero,432252,NAO,NAO
2021-06-09,Patrocinense-MG,Bangu,custo zero,432252,NAO,NAO
2021-02-12,Bangu,Patrocinense-MG,custo zero,432252,NAO,NAO
2020-09-15,Sertãozinho,Bangu,custo zero,432252,NAO,NAO
2020-08-17,Resende-RJ,Sertãozinho,custo zero,432252,NAO,NAO
2019-11-14,Desconhecido,Resende-RJ,custo zero,432252,NAO,NAO
2019-09-04,Sem clube,Desconhecido,-,432252,NAO,NAO
2019-06-18,Portuguesa-RJ,Sem clube,-,432252,NAO,NAO
2019-05-02,Caxias,Portuguesa-RJ,?,432252,NAO,NAO
2018-04-16,Boavista SC,Caxias,custo zero,432252,NAO,NAO
2017-10-30,São Bento,Boavista SC,?,432252,NAO,NAO
2017-07-01,Volta Redonda,São Bento,?,432252,NAO,NAO
2017-01-12,Cruzeiro,Volta Redonda,custo zero,432252,NAO,NAO
2016-10-20,AA Caldense,Cruzeiro,Fim do empréstimo,432252,NAO,NAO
2016-07-22,Cruzeiro,AA Caldense,Empréstimo,432252,NAO,NAO
2016-07-20,Portuguesa,Cruzeiro,Fim do empréstimo,432252,NAO,NAO
2016-01-01,Cruzeiro,Portuguesa,Empréstimo,432252,NAO,NAO
2015-05-01,Palmeiras U20,Cruzeiro,?,432252,NAO,NAO
2013-01-01,Desportivo U20,Palmeiras U20,?,432252,NAO,NAO
2022-08-24,Sem clube,CP El Ejido,custo zero,499788,NAO,NAO
2021-07-01,Recre Granada,Sem clube,-,499788,NAO,NAO
2018-01-01,Granada Juv. A,Recre Granada,-,499788,NAO,NAO
2017-07-01,Corinthians U20,Granada Juv. A,custo zero,499788,NAO,NAO
2017-01-01,Corinthians U17,Corinthians U20,-,499788,NAO,NAO
2022-04-12,EC Água Santa,Criciúma,Empréstimo,628647,NAO,NAO
2021-11-30,Náutico,EC Água Santa,Fim do empréstimo,628647,NAO,NAO
2021-08-06,EC Água Santa,Náutico,Empréstimo,628647,NAO,NAO
2021-01-31,Sampaio Corrêa,EC Água Santa,Fim do empréstimo,628647,NAO,NAO
2020-08-06,EC Água Santa,Sampaio Corrêa,Empréstimo,628647,NAO,NAO
2020-07-10,Boavista SC,EC Água Santa,custo zero,628647,NAO,NAO
2020-01-15,Cuiabá,Boavista SC,custo zero,628647,NAO,NAO
2019-01-04,Botafogo-SP,Cuiabá,?,628647,NAO,NAO
2018-02-08,Coimbra-MG,Botafogo-SP,?,628647,NAO,NAO
2022-01-20,Brasil-RS,Chapecoense,custo zero,288506,NAO,NAO
2021-08-25,Sem clube,Brasil-RS,-,288506,NAO,NAO
2021-05-16,Santo André,Sem clube,-,288506,NAO,NAO
2021-03-03,Zira FK,Santo André,custo zero,288506,NAO,NAO
2020-08-16,Sem clube,Zira FK,-,288506,NAO,NAO
2020-05-01,Ferroviária-SP,Sem clube,-,288506,NAO,NAO
2020-01-13,São Bento,Ferroviária-SP,custo zero,288506,NAO,NAO
2019-07-19,Paraná,São Bento,custo zero,288506,NAO,NAO
2019-01-28,Cruzeiro,Paraná,?,288506,NAO,NAO
2018-11-30,Juventude,Cruzeiro,Fim do empréstimo,288506,NAO,NAO
2018-03-29,Cruzeiro,Juventude,Empréstimo,288506,NAO,NAO
2018-01-01,Estoril,Cruzeiro,custo zero,288506,NAO,NAO
2017-12-31,Criciúma,Estoril,Fim do empréstimo,288506,NAO,NAO
2017-07-02,Estoril,Criciúma,Empréstimo,288506,NAO,NAO
2017-07-01,Cagliari Calcio,Estoril,custo zero,288506,NAO,NAO
2017-06-30,Criciúma,Cagliari Calcio,Fim do empréstimo,288506,NAO,NAO
2017-01-27,Cagliari Calcio,Criciúma,Empréstimo,288506,NAO,NAO
2017-01-26,Cruzeiro,Cagliari Calcio,Fim do empréstimo,288506,NAO,NAO
2016-02-18,Cagliari Calcio,Cruzeiro,Empréstimo,288506,NAO,NAO
2016-01-30,Arouca,Cagliari Calcio,Fim do empréstimo,288506,NAO,NAO
2015-08-17,Cagliari Calcio,Arouca,Empréstimo,288506,NAO,NAO
2014-07-11,Flamengo,Cagliari Calcio,"2,65 mi. €",288506,NAO,NAO
2021-10-03,Khor Fakkan,Sharjah FC,custo zero,739437,NAO,NAO
2021-02-01,Sharjah FC,Khor Fakkan,?,739437,NAO,NAO
2020-10-06,Cruzeiro U20,Sharjah FC,?,739437,NAO,NAO
2022-05-19,ASA,Juazeiro-BA,custo zero,179048,NAO,NAO
2022-01-14,Sem clube,ASA,-,179048,NAO,NAO
2021-05-14,Madureira-RJ,Sem clube,-,179048,NAO,NAO
2021-02-24,Londrina,Madureira-RJ,custo zero,179048,NAO,NAO
2020-08-06,Juventude,Londrina,custo zero,179048,NAO,NAO
2019-01-02,Cruzeiro U20,Juventude,?,179048,NAO,NAO
2017-11-30,Criciúma,Cruzeiro U20,Fim do empréstimo,179048,NAO,NAO
2016-08-16,Cruzeiro,Criciúma,Empréstimo,179048,NAO,NAO
2016-08-09,Náutico,Cruzeiro,Fim do empréstimo,179048,NAO,NAO
2016-01-29,Cruzeiro,Náutico,Empréstimo,179048,NAO,NAO
2015-11-30,Paysandu SC,Cruzeiro,Fim do empréstimo,179048,NAO,NAO
2015-07-28,Cruzeiro,Paysandu SC,Empréstimo,179048,NAO,NAO
2015-06-16,ASA,Cruzeiro,70 mil €,179048,NAO,NAO
2015-01-01,Seongnam FC,ASA,Fim do empréstimo,179048,NAO,NAO
2014-02-06,ASA,Seongnam FC,Empréstimo,179048,NAO,NAO
2011-01-01,Formação,ASA,?,179048,NAO,NAO
2021-12-01,Imperatriz-MA,Desconhecido,custo zero,68434,NAO,NAO
2021-06-04,Sem clube,Imperatriz-MA,-,68434,NAO,NAO
2018-08-28,Penapolense-SP,Sem clube,-,68434,NAO,NAO
2018-07-30,América FC (TO),Penapolense-SP,?,68434,NAO,NAO
2012-01-01,Vila Aurora,América FC (TO),?,68434,NAO,NAO
2011-01-01,Sem clube,Vila Aurora,-,68434,NAO,NAO
2010-07-01,Bahia,Sem clube,-,68434,NAO,NAO
2010-03-01,Sem clube,Bahia,-,68434,NAO,NAO
2010-01-01,Oeste FC-SP,Sem clube,-,68434,NAO,NAO
2009-12-01,Sem clube,Oeste FC-SP,-,68434,NAO,NAO
2009-04-01,América-RN,Sem clube,-,68434,NAO,NAO
2009-01-01,Atlético-PR,América-RN,custo zero,68434,NAO,NAO
2008-12-01,Vitória,Atlético-PR,Fim do empréstimo,68434,NAO,NAO
2008-01-01,Atlético-PR,Vitória,Empréstimo,68434,NAO,NAO
2007-12-01,Bahia,Atlético-PR,Fim do empréstimo,68434,NAO,NAO
2007-01-01,Atlético-PR,Bahia,Empréstimo,68434,NAO,NAO
2006-02-01,Desconhecido,Atlético-PR,custo zero,68434,NAO,NAO
2006-01-01,Uberlândia EC,Desconhecido,custo zero,68434,NAO,NAO
2005-07-01,São Bento,Uberlândia EC,custo zero,68434,NAO,NAO
2005-01-01,Londrina,São Bento,custo zero,68434,NAO,NAO
2004-01-01,Cruzeiro,Londrina,custo zero,68434,NAO,NAO
2003-07-01,América-RN,Cruzeiro,150 mil €,68434,NAO,NAO
2022-04-15,Maringá FC,Fim de carreira,?,41417,NAO,SIM
2021-03-10,Sem clube,Maringá FC,-,41417,NAO,SIM
2020-01-01,CSA,Sem clube,-,41417,NAO,SIM
2019-01-21,Sem clube,CSA,-,41417,NAO,SIM
2018-09-12,Paysandu SC,Sem clube,-,41417,NAO,SIM
2018-05-07,Sem clube,Paysandu SC,-,41417,NAO,SIM
2018-01-01,São Paulo,Sem clube,-,41417,NAO,SIM
2017-12-31,Internacional,São Paulo,Fim do empréstimo,41417,NAO,SIM
2017-01-31,São Paulo,Internacional,Empréstimo,41417,NAO,SIM
2015-01-01,Fluminense,São Paulo,custo zero,41417,NAO,SIM
2010-05-01,Santo André,Fluminense,?,41417,NAO,SIM
2010-01-01,Santos FC,Santo André,custo zero,41417,NAO,SIM
2009-05-31,Mirassol,Santos FC,Fim do empréstimo,41417,NAO,SIM
2009-01-01,Santos FC,Mirassol,Empréstimo,41417,NAO,SIM
2008-12-31,Cruzeiro,Santos FC,Fim do empréstimo,41417,NAO,SIM
2008-06-01,Santos FC,Cruzeiro,Empréstimo,41417,NAO,SIM
2005-01-01,Santos B,Santos FC,-,41417,NAO,SIM
2021-02-14,Cruzeiro,Tokushima Vort.,"1,64 mi. €",603122,NAO,NAO
2019-01-01,Cruzeiro U17,Cruzeiro,-,603122,NAO,NAO
2019-07-03,Shandong,Corinthians,custo zero,101469,SIM,NAO
2016-01-20,Corinthians,Shandong,"8,50 mi. €",101469,SIM,NAO
2013-01-10,Valenciennes FC,Corinthians,"3,50 mi. €",101469,SIM,NAO
2011-08-26,Aparecida,Valenciennes FC,"3,00 mi. €",101469,SIM,NAO
2011-08-25,Cruzeiro,Aparecida,Fim do empréstimo,101469,SIM,NAO
2009-08-01,Aparecida,Cruzeiro,Empréstimo,101469,SIM,NAO
2009-07-01,Atlético-GO,Aparecida,250 mil €,101469,SIM,NAO
2009-01-01,Americano,Atlético-GO,?,101469,SIM,NAO
2008-11-01,Atlético-GO,Americano,Fim do empréstimo,101469,SIM,NAO
2008-07-01,Americano,Atlético-GO,Empréstimo,101469,SIM,NAO
2010-01-01,Cruzeiro,Itaúna,custo zero,103639,SIM,NAO
2009-05-01,Itaúna,Cruzeiro,Fim do empréstimo,103639,SIM,NAO
2009-03-01,Cruzeiro,Itaúna,Empréstimo,103639,SIM,NAO
2009-02-01,Ipatinga FC,Cruzeiro,Fim do empréstimo,103639,SIM,NAO
2009-01-01,Cruzeiro,Ipatinga FC,Empréstimo,103639,SIM,NAO
2007-12-01,Itaúna,Cruzeiro,Fim do empréstimo,103639,SIM,NAO
2007-07-01,Cruzeiro,Itaúna,Empréstimo,103639,SIM,NAO
2006-12-01,Cruzeiro U20,Cruzeiro,-,103639,SIM,NAO
2021-07-16,Sem clube,Portimonense,-,226155,NAO,NAO
2021-05-18,Vasco da Gama,Sem clube,-,226155,NAO,NAO
2020-08-10,Standard Liège,Vasco da Gama,custo zero,226155,NAO,NAO
2020-07-31,Vitória FC,Standard Liège,Fim do empréstimo,226155,NAO,NAO
2019-07-01,Standard Liège,Vitória FC,Empréstimo,226155,NAO,NAO
